 CPUAvg,search,main, Customer:198,AddressDaoImpl:53,Address:195,AService:538,CustomerDaoImpl:65,AService:530,AService:515,Customer:234,Customer:223,AService:522,Customer:139,ShoppingCartDapImpl:44,AController:42,Customer:96,Customer:245,AController:89,Customer:113,Address:135,Address:77,DaoImpl:42,Address:96,Address:165,AController:101,AController:109,AController:108,Customer:126,AService:545,Customer:102,BuyController:55,BuyController:198,Customer:185,AService:508,Address:123,Address:149,ShoppingCart:64,Customer:210,Customer:273,Address:109,Customer:256,AController:54,Customer:160,Customer:148,Customer:88,Address:68,Address:83,CountryDaoImpl:56,AController:134,Customer:290,Customer:173,AController:96,Customer:278
117.3,4092,686,12571,8353,41596,8369,4216,4217,4216,12571,12571,4216,16723,16611,22863,37376,12571,26989,12571,20844,37379,65563,20845,20844,26989,22817,22817,16723,8329,8289,4216,12648,12571,4216,20844,20844,99831,12571,12571,20844,12571,113421,12570,12570,8353,12490,12491,12491,68451,12571,12571,26989,12571
123.1,4299,701,12307,8215,41036,8255,4098,4095,4098,12307,12307,4098,16467,16458,22827,37194,12307,26913,12307,20528,36941,66260,20509,20528,26913,22820,22820,16467,8254,8281,4098,12294,12307,4098,20528,20528,98312,12307,12307,20528,12307,113324,12310,12310,8219,12332,12289,12363,68460,12307,12307,26913,12307
115,3988,637,12148,8101,40626,8052,4041,4044,4041,12148,12148,4041,16156,16250,22245,36324,12148,26264,12148,20281,36582,63596,20300,20281,26264,22224,22224,16156,8102,8064,4041,12123,12148,4041,20281,20281,97424,12148,12148,20281,12148,110491,12145,12145,8097,12161,12204,12130,66672,12148,12148,26264,12148
123.33,4343,758,13266,8836,44208,8887,4430,4430,4430,13266,13266,4430,17723,17692,24221,39917,13266,28655,13266,22078,39778,69432,22078,22078,28655,24225,24225,17723,8834,8863,4430,13290,13266,4430,22078,22078,106105,13266,13266,22078,13266,120370,13266,13266,8836,13242,13242,13287,72675,13266,13266,28655,13266
119.73,4040,703,12533,8388,41899,8321,4167,4167,4167,12533,12533,4167,16698,16754,22874,37621,12533,27072,12533,20997,37732,65599,20997,20997,27072,22905,22905,16698,8384,8386,4167,12501,12533,4167,20997,20997,100699,12533,12533,20997,12533,113755,12544,12544,8388,12609,12572,12562,68715,12533,12533,27072,12533
128.1,4564,695,13196,8842,43909,8796,4460,4460,4460,13196,13196,4460,17585,17515,24422,39465,13196,28845,13196,22066,39449,70538,22066,22066,28845,24385,24385,17585,8762,8781,4460,13380,13196,4460,22066,22066,105411,13196,13196,22066,13196,121324,13249,13249,8852,13224,13177,13234,73155,13196,13196,28845,13196
121.97,4146,697,12584,8334,41720,8395,4144,4144,4144,12584,12584,4144,16782,16713,22853,37699,12584,27006,12584,20858,37576,65920,20858,20858,27006,22862,22862,16782,8354,8393,4144,12432,12584,4144,20858,20858,99950,12584,12584,20858,12584,113492,12531,12531,8339,12524,12533,12529,68586,12584,12584,27006,12584
119.7,4145,674,12285,8159,41092,8247,4104,4104,4104,12285,12285,4104,16417,16417,22541,36901,12285,26752,12285,20373,36988,65169,20373,20373,26752,22648,22648,16417,8249,8172,4104,12312,12285,4104,20373,20373,98631,12285,12285,20373,12285,112568,12274,12274,8144,12214,12289,12199,67944,12285,12285,26752,12285
119.53,4112,714,12410,8285,41446,8254,4129,4127,4129,12410,12410,4129,16537,16593,22846,37302,12410,26953,12410,20724,37319,65579,20722,20724,26953,22813,22813,16537,8281,8283,4129,12387,12410,4129,20724,20724,99598,12410,12410,20724,12410,113306,12412,12412,8285,12441,12439,12441,68439,12410,12410,26953,12410
127.97,4390,755,13357,8909,44342,8863,4446,4448,4446,13357,13357,4446,17773,17742,24380,39941,13357,28753,13357,22283,39894,69996,22285,22283,28753,24318,24318,17773,8844,8892,4446,13338,13357,4446,22283,22283,106287,13357,13357,22283,13357,120945,13356,13356,8922,13372,13339,13385,72954,13357,13357,28753,13357
124.13,4118,722,12954,8651,43501,8635,4301,4301,4301,12954,12954,4301,17287,17398,23618,39092,12954,27910,12954,21651,39200,67600,21650,21651,27910,23609,23609,17287,8677,8670,4301,12903,12954,4301,21651,21651,104232,12954,12954,21651,12954,117320,12953,12953,8638,13001,13033,12988,70827,12954,12954,27910,12954
124.57,4527,770,13267,8840,44177,8844,4427,4427,4427,13267,13267,4427,17684,17706,24544,39745,13267,28968,13267,22094,39750,71018,22095,22094,28968,24541,24541,17684,8873,8830,4427,13281,13267,4427,22094,22094,106329,13267,13267,22094,13267,122015,13267,13267,8840,13253,13256,13253,73623,13267,13267,28968,13267
116.37,4042,665,12117,8087,40289,8080,4066,4066,4066,12117,12117,4066,16149,16080,22196,36227,12117,26260,12117,20195,36223,64088,20195,20195,26260,22194,22194,16149,8046,8053,4066,12198,12117,4066,20195,20195,96717,12117,12117,20195,12117,110422,12135,12135,8087,12108,12090,12108,66582,12117,12117,26260,12117
122.3,4223,721,12485,8314,41746,8332,4135,4135,4135,12485,12485,4135,16664,16728,23041,37627,12485,27188,12485,20807,37611,66501,20807,20807,27188,23053,23053,16664,8354,8358,4135,12405,12485,4135,20807,20807,99950,12485,12485,20807,12485,114491,12467,12467,8314,12493,12511,12501,69159,12485,12485,27188,12485
117.37,4048,682,12404,8251,41144,8306,4153,4153,4153,12404,12404,4153,16557,16492,22619,37160,12404,26762,12404,20600,36991,64598,20600,20600,26762,22609,22609,16557,8260,8251,4153,12459,12404,4153,20600,20600,98818,12404,12404,20600,12404,112383,12404,12404,8251,12349,12341,12394,67827,12404,12404,26762,12404
121.77,4042,700,12530,8357,41861,8346,4173,4173,4173,12530,12530,4173,16703,16676,22841,37547,12530,27074,12530,20898,37688,65493,20898,20898,27074,22901,22901,16703,8352,8357,4173,12519,12530,4173,20898,20898,100462,12530,12530,20898,12530,113767,12530,12530,8357,12541,12549,12488,68703,12530,12530,27074,12530
121.27,4181,700,12586,8371,41796,8430,4215,4215,4215,12586,12586,4215,16801,16694,23013,37640,12586,27284,12586,20898,37581,66529,20898,20898,27284,23069,23069,16801,8382,8371,4215,12645,12586,4215,20898,20898,100179,12586,12586,20898,12586,114724,12586,12586,8371,12527,12527,12527,69207,12586,12586,27284,12586
127.83,4375,752,13186,8819,44176,8734,4367,4367,4367,13186,13186,4367,17553,17699,24268,39760,13186,28616,13186,22090,39809,69845,22090,22090,28616,24227,24227,17553,8795,8819,4367,13101,13186,4367,22090,22090,106393,13186,13186,22090,13186,120387,13186,13186,8819,13271,13271,13271,72681,13186,13186,28616,13186
115.97,4144,656,11976,7983,39861,7997,4007,4005,4007,11976,11976,4007,15973,15958,22060,35836,11976,26038,11976,19940,35856,63597,19938,19940,26038,22043,22043,15973,8006,7973,4007,12021,11976,4007,19940,19940,95587,11976,11976,19940,11976,109579,11983,11983,7983,11959,11952,11959,66129,11976,11976,26038,11976
118.23,4311,683,12649,8414,42069,8459,4221,4223,4221,12649,12649,4221,16880,16791,23162,37889,12649,27410,12649,21023,37846,67006,21025,21023,27410,23199,23199,16880,8405,8424,4221,12663,12649,4221,21023,21023,100693,12649,12649,21023,12649,115309,12642,12642,8414,12607,12614,12607,69597,12649,12649,27410,12649
119.1,4175,660,12318,8260,41092,8154,4130,4130,4130,12318,12318,4130,16378,16442,22675,36890,12318,26725,12318,20650,36962,65343,20650,20650,26725,22595,22595,16378,8199,8190,4130,12390,12318,4130,20650,20650,98899,12318,12318,20650,12318,112363,12354,12354,8260,12390,12337,12390,67785,12318,12318,26725,12318
116.03,3985,657,12024,7994,40084,8026,3962,3962,3962,12024,12024,3962,16054,16078,21990,36237,12024,25941,12024,20013,36122,63341,20006,20013,25941,21979,21979,16054,8023,8069,3962,11886,12024,3962,20013,20013,96109,12024,12024,20013,12024,109145,11990,11990,8001,12026,12058,12043,65937,12024,12024,25941,12024
124.3,4307,718,12849,8555,42770,8584,4302,4302,4302,12849,12849,4302,17135,17131,23622,38528,12849,27919,12849,21370,38468,67822,21377,21370,27919,23617,23617,17135,8567,8585,4302,12906,12849,4302,21370,21370,102684,12849,12849,21370,12849,117369,12853,12853,8601,12808,12802,12844,70851,12849,12849,27919,12849
119.77,4134,690,12566,8379,41844,8336,4175,4175,4175,12566,12566,4175,16721,16694,22949,37540,12566,27126,12566,20962,37669,65949,20962,20962,27126,22951,22951,16721,8349,8306,4175,12525,12566,4175,20962,20962,100402,12566,12566,20962,12566,114078,12560,12560,8326,12583,12610,12530,68853,12566,12566,27126,12566
118.17,4000,679,12310,8200,40866,8195,4110,4110,4110,12310,12310,4110,16395,16324,22383,36783,12310,26487,12310,20490,36756,64101,20490,20490,26487,22377,22377,16395,8160,8175,4110,12330,12310,4110,20490,20490,98290,12310,12310,20490,12310,111308,12310,12310,8200,12290,12290,12290,67131,12310,12310,26487,12310
114.33,4056,670,11883,7930,39786,7932,3955,3955,3955,11883,11883,3955,15861,15931,21831,35806,11883,25785,11883,19835,35831,63086,19835,19835,25785,21830,21830,15861,7958,7953,3955,11865,11883,3955,19835,19835,95269,11883,11883,19835,11883,108358,11884,11884,7930,11905,11890,11909,65490,11883,11883,25785,11883
127.73,4392,746,13136,8767,43922,8773,4367,4367,4367,13136,13136,4367,17541,17589,24139,39564,13136,28523,13136,21934,39555,69237,21934,21934,28523,24156,24156,17541,8800,8805,4367,13101,13136,4367,21934,21934,105450,13136,13136,21934,13136,119946,13135,13135,8767,13167,13178,13163,72468,13136,13136,28523,13136
124.1,4134,730,12896,8589,43016,8598,4307,4307,4307,12896,12896,4307,17187,17197,23500,38656,12896,27813,12896,21460,38709,67399,21460,21460,27813,23506,23506,17187,8598,8573,4307,12921,12896,4307,21460,21460,103283,12896,12896,21460,12896,116822,12896,12896,8589,12871,12875,12872,70518,12896,12896,27813,12896
124.17,4440,759,13432,8954,44772,8974,4478,4478,4478,13432,13432,4478,17928,17909,24676,40380,13432,29225,13432,22384,40294,70642,22384,22384,29225,24739,24739,17928,8968,8972,4478,13434,13432,4478,22384,22384,107591,13432,13432,22384,13432,122945,13432,13432,8954,13430,13430,13429,74217,13432,13432,29225,13432
118,4032,687,12332,8219,41042,8226,4113,4113,4113,12332,12332,4113,16445,16396,22460,36907,12332,26544,12332,20544,36929,64711,20544,20544,26544,22439,22439,16445,8188,8219,4113,12339,12332,4113,20544,20544,98220,12332,12332,20544,12332,111526,12332,12332,8219,12325,12325,12325,67317,12332,12332,26544,12332
123.53,4306,729,12842,8546,42614,8543,4298,4298,4298,12842,12842,4298,17088,17035,23575,38294,12842,27854,12842,21340,38316,68027,21340,21340,27854,23556,23556,17088,8537,8494,4298,12894,12842,4298,21340,21340,102343,12842,12842,21340,12842,117114,12843,12843,8546,12794,12787,12794,70668,12842,12842,27854,12842
121.6,4234,716,12520,8386,42036,8356,4182,4182,4182,12520,12520,4182,16718,16857,23157,37868,12520,27305,12520,20976,37854,67176,20976,20976,27305,23123,23123,16718,8401,8402,4182,12546,12520,4182,20976,20976,100893,12520,12520,20976,12520,114801,12544,12544,8386,12590,12572,12625,69369,12520,12520,27305,12520
123.63,4312,692,12541,8348,41874,8347,4143,4143,4143,12541,12541,4143,16720,16745,23071,37682,12541,27365,12541,20901,37731,66968,20901,20901,27365,23183,23183,16720,8370,8384,4143,12429,12541,4143,20901,20901,100975,12541,12541,20901,12541,115199,12516,12516,8348,12553,12578,12518,69549,12541,12541,27365,12541
116.47,3967,722,12536,8342,41572,8386,4194,4194,4194,12536,12536,4194,16728,16660,22759,37542,12536,26798,12536,20832,37378,64438,20832,20832,26798,22643,22643,16728,8327,8340,4194,12582,12536,4194,20832,20832,99311,12536,12536,20832,12536,112506,12536,12536,8342,12490,12490,12539,67929,12536,12536,26798,12536
120.2,4069,619,12356,8239,41274,8242,4123,4123,4123,12356,12356,4123,16478,16459,22558,37012,12356,26801,12356,20594,37151,64526,20594,20594,26801,22651,22651,16478,8264,8238,4123,12369,12356,4123,20594,20594,99086,12356,12356,20594,12356,112630,12359,12359,8239,12355,12352,12306,67953,12356,12356,26801,12356
125.87,4458,686,13147,8762,43690,8708,4381,4381,4381,13147,13147,4381,17472,17440,24045,39259,13147,28338,13147,21905,39309,69227,21905,21905,28338,23984,23984,17472,8680,8706,4381,13143,13147,4381,21905,21905,104781,13147,13147,21905,13147,119196,13145,13145,8762,13143,13145,13143,71952,13147,13147,28338,13147
119.73,4193,722,12977,8651,43314,8708,4324,4324,4324,12977,12977,4324,17360,17360,23703,39077,12977,28051,12977,21629,38990,67642,21629,21629,28051,23727,23727,17360,8721,8710,4324,12972,12977,4324,21629,21629,103844,12977,12977,21629,12977,117885,12976,12976,8651,12978,12979,12978,71181,12977,12977,28051,12977
126.73,4312,784,13179,8784,43878,8752,4395,4395,4395,13179,13179,4395,17536,17569,24153,39425,13179,28502,13179,21957,39483,69071,21957,21957,28502,24101,24101,17536,8772,8746,4395,13185,13179,4395,21957,21957,105468,13179,13179,21957,13179,119811,13179,13179,8784,13173,13173,13176,72303,13179,13179,28502,13179
122.33,4146,669,12749,8504,42425,8536,4253,4253,4253,12749,12749,4253,17036,16998,23231,38348,12749,27473,12749,21237,38172,66513,21215,21237,27473,23226,23226,17036,8503,8567,4253,12759,12749,4253,21237,21237,101802,12749,12749,21237,12749,115420,12753,12753,8533,12755,12717,12782,69678,12749,12749,27473,12749
119.23,4197,672,12389,8290,41525,8254,4163,4163,4163,12389,12389,4163,16512,16608,22925,37296,12389,27087,12389,20729,37362,65978,20751,20729,27087,22923,22923,16512,8288,8282,4163,12489,12389,4163,20729,20729,99784,12389,12389,20729,12389,113957,12421,12421,8322,12417,12419,12448,68769,12389,12389,27087,12389
121.57,4107,666,12627,8407,41920,8371,4180,4180,4180,12627,12627,4180,16798,16709,22924,37654,12627,27109,12627,21041,37740,65839,21041,21041,27109,22930,22930,16798,8352,8337,4180,12540,12627,4180,21041,21041,100555,12627,12627,21041,12627,113982,12607,12607,8346,12634,12650,12573,68790,12627,12627,27109,12627
115.97,4107,644,11858,7900,39740,7916,3926,3926,3926,11858,11858,3926,15832,15947,21887,35782,11858,25815,11858,19774,35814,63760,19774,19774,25815,21889,21889,15832,7975,7948,3926,11778,11858,3926,19774,19774,95270,11858,11858,19774,11858,108732,11842,11842,7900,11874,11894,11874,65667,11858,11858,25815,11858
115.1,3999,700,12020,8022,40098,8015,4012,4007,4012,12020,12020,4012,16030,16051,22158,36087,12020,26281,12020,20049,36091,63296,20044,20049,26281,22209,22209,16030,8030,8020,4012,12036,12020,4012,20049,20049,96677,12020,12020,20049,12020,110435,12027,12027,8022,12032,12025,12032,66627,12020,12020,26281,12020
125,4200,728,13037,8674,43327,8679,4351,4356,4351,13037,13037,4351,17359,17275,23595,38953,13037,27833,13037,21676,38971,67200,21681,21676,27833,23542,23542,17359,8620,8645,4351,13053,13037,4351,21676,21676,103488,13037,13037,21676,13037,116885,13031,13031,8674,12997,13003,12997,70626,13037,13037,27833,13037
119.63,4248,737,12933,8626,43040,8643,4317,4317,4317,12933,12933,4317,17264,17256,23695,38836,12933,28031,12934,21561,38723,67803,21561,21561,28031,23700,23700,17264,8644,8640,4317,12951,12933,4317,21561,21561,103414,12933,12933,21561,12933,117785,12938,12938,8626,12935,12931,12956,71100,12933,12934,28031,12933
121.67,4081,737,12874,8571,42728,8595,4291,4291,4291,12874,12874,4291,17172,17079,23342,38567,12874,27599,12873,21422,38437,66478,21422,21422,27599,23322,23322,17172,8532,8584,4291,12873,12874,4291,21422,21422,102567,12874,12874,21422,12874,115965,12868,12868,8577,12851,12856,12871,69966,12874,12873,27599,12874
121.83,4216,707,12454,8309,41557,8298,4145,4145,4145,12454,12454,4145,16607,16610,22883,37341,12454,27043,12454,20774,37412,66543,20766,20774,27043,22898,22898,16607,8316,8318,4145,12435,12454,4145,20774,20774,99626,12454,12454,20774,12454,113772,12454,12454,8310,12473,12453,12439,68694,12454,12454,27043,12454
123.83,4245,728,12746,8503,42707,8487,4253,4252,4253,12746,12746,4253,16985,17086,23493,38359,12746,27784,12746,21258,38455,67459,21260,21258,27784,23520,23520,16985,8535,8489,4253,12759,12746,4253,21258,21258,102700,12746,12746,21258,12746,116832,12751,12751,8503,12753,12757,12758,70560,12746,12746,27784,12746
120,4056,639,12211,8144,40843,8140,4057,4058,4057,12211,12211,4057,16289,16308,22266,36715,12211,26316,12211,20381,36785,64157,20387,20381,26316,22269,22269,16289,8130,8158,4057,12171,12211,4057,20381,20381,97791,12211,12211,20381,12211,110695,12206,12206,8137,12231,12247,12219,66807,12211,12211,26316,12211
120.97,4137,709,12763,8508,42538,8510,4255,4255,4255,12763,12763,4255,17018,17041,23327,38285,12763,27561,12763,21269,38283,66329,21269,21269,27561,23307,23307,17018,8535,8508,4255,12765,12763,4255,21269,21269,101961,12763,12763,21269,12763,115775,12763,12763,8508,12761,12761,12761,69921,12763,12763,27561,12763
119.03,4151,679,12482,8356,41584,8313,4199,4184,4199,12482,12482,4199,16633,16622,22966,37402,12482,27224,12482,20854,37400,65669,20839,20854,27224,22991,22991,16633,8315,8308,4199,12597,12482,4199,20854,20854,100252,12482,12482,20854,12482,114441,12518,12518,8356,12513,12477,12513,68973,12482,12482,27224,12482
120.2,4215,713,12296,8222,41098,8201,4119,4134,4119,12296,12296,4119,16400,16413,22648,36916,12296,26707,12296,20562,36964,65263,20577,20562,26707,22621,22621,16400,8203,8210,4119,12357,12296,4119,20562,20562,98411,12296,12296,20562,12296,112437,12319,12319,8225,12325,12299,12328,67863,12296,12296,26707,12296
121.53,4244,743,12733,8407,42176,8538,4208,4208,4208,12733,12733,4208,17004,16893,23179,38155,12733,27471,12733,21013,37968,67194,21013,21013,27471,23258,23258,17004,8490,8467,4208,12624,12733,4208,21013,21013,101229,12733,12733,21013,12733,115519,12674,12674,8404,12606,12668,12606,69774,12733,12733,27471,12733
121.5,4421,706,12894,8602,43028,8584,4292,4292,4292,12894,12894,4292,17186,17214,23799,38644,12894,28061,12894,21514,38736,69152,21514,21514,28061,23775,23775,17186,8596,8602,4292,12876,12894,4292,21514,21514,103114,12894,12894,21514,12894,118134,12894,12894,8602,12912,12912,12909,71325,12894,12894,28061,12894
119.57,4152,655,12418,8299,41518,8247,4129,4126,4129,12418,12418,4129,16541,16594,22804,37377,12418,26990,12418,20765,37392,65540,20762,20765,26990,22828,22828,16541,8254,8293,4129,12387,12418,4129,20765,20765,99908,12418,12418,20765,12418,113513,12423,12423,8299,12469,12464,12471,68484,12418,12418,26990,12418
117.2,4005,669,12300,8197,41012,8196,4093,4096,4093,12300,12300,4093,16398,16440,22501,36894,12300,26600,12300,20501,36916,64207,20504,20501,26600,22487,22487,16398,8232,8202,4093,12279,12300,4093,20501,20501,98631,12300,12300,20501,12300,111734,12295,12295,8197,12301,12306,12299,67461,12300,12300,26600,12300
124.13,4218,772,13178,8775,43834,8811,4407,4407,4407,13178,13178,4407,17584,17528,23962,39475,13178,28283,13178,21918,39427,68224,21918,21918,28283,23929,23929,17584,8792,8774,4407,13221,13178,4407,21918,21918,104974,13178,13178,21918,13178,118811,13180,13180,8775,13143,13141,13143,71787,13178,13178,28283,13178
121.2,4164,675,12483,8311,41502,8341,4170,4170,4170,12483,12483,4170,16653,16579,22829,37388,12483,27042,12483,20763,37332,65976,20763,20763,27042,22870,22870,16653,8302,8312,4170,12510,12483,4170,20763,20763,99427,12483,12483,20763,12483,113788,12482,12482,8312,12452,12453,12453,68610,12483,12483,27042,12483
127.73,4605,735,13167,8796,44056,8742,4371,4370,4371,13167,13167,4371,17538,17644,24415,39613,13167,28744,13167,22016,39686,70978,22015,22016,28744,24368,24368,17538,8789,8795,4371,13113,13167,4371,22016,22016,105764,13167,13167,22016,13167,120968,13167,13167,8795,13221,13221,13222,73104,13167,13167,28744,13167
121.3,4138,669,12354,8238,41198,8233,4116,4116,4116,12354,12354,4116,16471,16471,22638,37079,12354,26786,12354,20598,37082,65195,20598,20598,26786,22646,22646,16471,8227,8239,4116,12348,12354,4116,20598,20598,98936,12354,12354,20598,12354,112648,12354,12354,8238,12360,12360,12358,67938,12354,12354,26786,12354
123.53,4305,724,13022,8671,43327,8700,4349,4350,4349,13022,13022,4349,17372,17333,23818,38972,13022,28141,13022,21664,38977,68554,21664,21664,28141,23822,23822,17372,8690,8672,4349,13047,13022,4349,21664,21664,103976,13022,13022,21664,13022,118360,13021,13021,8671,12993,12993,12993,71466,13022,13022,28141,13022
121.37,4215,747,12985,8700,43450,8630,4345,4343,4345,12985,12985,4345,17300,17372,23886,39048,12985,28269,12985,21754,39107,68360,21753,21754,28269,23886,23886,17300,8661,8670,4345,13035,12985,4345,21754,21754,104553,12985,12985,21754,12985,118766,13015,13015,8700,13055,13026,13060,71658,12985,12985,28269,12985
121.7,4313,703,12645,8412,42093,8438,4205,4206,4205,12645,12645,4205,16864,16856,23226,37938,12645,27446,12645,21032,37887,67130,21033,21032,27446,23245,23245,16864,8442,8426,4205,12615,12645,4205,21032,21032,100942,12645,12645,21032,12645,115528,12631,12631,8412,12619,12633,12614,69735,12645,12645,27446,12645
116.27,3960,679,12265,8133,40632,8232,4100,4101,4100,12265,12265,4100,16381,16225,22305,36795,12265,26395,12265,20300,36531,63769,20301,20300,26395,22321,22321,16381,8159,8149,4100,12300,12265,4100,20300,20300,97398,12265,12265,20300,12265,110918,12249,12249,8133,12166,12182,12167,66963,12265,12265,26395,12265
119.07,4110,696,12388,8283,41488,8210,4105,4105,4105,12388,12388,4105,16493,16614,22707,37106,12388,26745,12388,20744,37383,65367,20744,20744,26745,22649,22649,16493,8258,8283,4105,12315,12388,4105,20744,20744,99306,12388,12388,20744,12388,112454,12388,12388,8283,12461,12461,12460,67947,12388,12388,26745,12388
123.23,4369,681,12706,8471,42356,8470,4235,4235,4235,12706,12706,4235,16941,16910,23380,38176,12706,27652,12706,21178,38121,67857,21178,21178,27652,23417,23417,16941,8438,8471,4235,12705,12706,4235,21178,21178,101643,12706,12706,21178,12706,116416,12706,12706,8471,12707,12707,12709,70251,12706,12706,27652,12706
125.53,4345,670,12900,8603,43018,8591,4297,4297,4297,12900,12900,4297,17194,17246,23704,38673,12900,27985,12900,21512,38721,68495,21512,21512,27985,23677,23677,17194,8634,8600,4297,12891,12900,4297,21512,21512,103523,12900,12900,21512,12900,117656,12900,12900,8603,12909,12909,12907,71031,12900,12900,27985,12900
119.9,4239,685,12574,8375,41857,8401,4199,4199,4199,12574,12574,4199,16776,16716,23005,37664,12574,27189,12574,20926,37658,66087,20926,20926,27189,23001,23001,16776,8364,8378,4199,12597,12574,4199,20926,20926,100236,12574,12574,20926,12574,114356,12574,12574,8375,12551,12551,12551,69003,12574,12574,27189,12574
126.4,4248,724,13094,8731,43610,8733,4375,4373,4375,13094,13094,4375,17458,17433,23941,39325,13094,28345,13094,21816,39237,68495,21814,21816,28345,23963,23963,17458,8721,8720,4375,13125,13094,4375,21816,21816,104754,13094,13094,21816,13094,119139,13100,13100,8731,13087,13081,13089,71889,13094,13094,28345,13094
119.03,4258,713,12895,8607,42935,8593,4306,4305,4306,12895,12895,4306,17191,17215,23702,38661,12895,27948,12895,21508,38630,67876,21501,21508,27948,23648,23648,17191,8615,8605,4306,12918,12895,4306,21508,21508,103132,12895,12895,21508,12895,117509,12904,12904,8615,12908,12882,12943,70944,12895,12895,27948,12895
116.93,3926,708,12122,8063,40442,8094,4029,4032,4029,12122,12122,4029,16172,16154,22061,36381,12122,26158,12122,20169,36410,63577,20178,20169,26158,22130,22130,16172,8084,8076,4029,12087,12122,4029,20169,20169,96911,12122,12122,20169,12122,109851,12107,12107,8055,12097,12129,12060,66390,12122,12122,26158,12122
119.7,4146,687,12436,8295,41459,8286,4147,4147,4147,12436,12436,4147,16578,16604,22890,37285,12436,27009,12436,20737,37312,65701,20736,20737,27009,22857,22857,16578,8309,8290,4147,12441,12436,4147,20737,20737,99717,12436,12436,20737,12436,113578,12439,12439,8295,12443,12439,12451,68571,12436,12436,27009,12436
117.4,3986,624,12228,8158,40601,8137,4070,4070,4070,12228,12228,4070,16295,16233,22226,36591,12228,26261,12228,20398,36531,64079,20392,20398,26261,22196,22196,16295,8092,8158,4070,12210,12228,4070,20398,20398,97263,12228,12228,20398,12228,110356,12228,12228,8161,12246,12235,12255,66588,12228,12228,26261,12228
119.6,4132,678,12292,8199,41122,8183,4087,4087,4087,12292,12292,4087,16385,16473,22674,36957,12292,26763,12292,20511,37035,65238,20512,20511,26763,22676,22676,16385,8234,8203,4087,12261,12292,4087,20511,20511,98774,12292,12292,20511,12292,112611,12289,12289,8197,12311,12319,12299,68028,12292,12292,26763,12292
123.53,4117,713,12926,8609,43109,8635,4317,4317,4317,12926,12926,4317,17244,17207,23540,38843,12926,27888,12926,21513,38792,67103,21516,21513,27888,23556,23556,17244,8602,8613,4317,12951,12926,4317,21513,21513,103407,12926,12926,21513,12926,117135,12926,12926,8612,12901,12901,12935,70668,12926,12926,27888,12926
122.3,4262,712,12849,8572,42816,8555,4277,4277,4277,12849,12849,4277,17127,17138,23480,38513,12849,27750,12849,21437,38539,67525,21435,21437,27750,23476,23476,17127,8562,8574,4277,12831,12849,4277,21437,21437,102753,12849,12849,21437,12849,116629,12849,12849,8573,12867,12869,12841,70428,12849,12849,27750,12849
120.8,4199,675,12432,8271,41369,8322,4161,4161,4161,12432,12432,4161,16593,16530,22801,37275,12432,27032,12432,20657,37208,65670,20662,20657,27032,22873,22873,16593,8302,8266,4161,12483,12432,4161,20657,20657,99415,12432,12432,20657,12432,113645,12432,12432,8266,12381,12385,12368,68619,12432,12432,27032,12432
115.33,4148,651,12261,8179,40884,8176,4098,4098,4098,12261,12261,4098,16347,16357,22629,36839,12261,26666,12261,20439,36786,65306,20439,20439,26666,22576,22576,16347,8189,8167,4098,12294,12261,4098,20439,20439,98233,12261,12261,20439,12261,112235,12269,12269,8179,12260,12253,12296,67728,12261,12261,26666,12261
123.13,4269,738,12629,8424,42172,8398,4189,4189,4189,12629,12629,4189,16830,16877,23182,37895,12629,27364,12629,21081,37983,67287,21079,21081,27364,23173,23173,16830,8407,8437,4189,12567,12629,4189,21081,21081,100952,12629,12629,21081,12629,115003,12621,12621,8425,12659,12664,12647,69519,12629,12629,27364,12629
121.77,4210,698,12830,8543,42700,8573,4287,4287,4287,12830,12830,4287,17116,17087,23426,38495,12830,27753,12830,21344,38413,66850,21346,21344,27753,23470,23470,17116,8575,8541,4287,12861,12830,4287,21344,21344,102532,12830,12830,21344,12830,116687,12830,12830,8542,12799,12802,12775,70410,12830,12830,27753,12830
122.7,4128,709,12743,8516,42644,8455,4227,4227,4227,12743,12743,4227,16971,17042,23252,38224,12743,27496,12743,21321,38417,66872,21321,21321,27496,23233,23233,16971,8463,8517,4227,12681,12743,4227,21321,21321,102408,12743,12743,21321,12743,115481,12743,12743,8516,12805,12805,12807,69699,12743,12743,27496,12743
121.33,4227,746,12727,8488,42450,8478,4239,4239,4239,12727,12727,4239,16966,16924,23269,38187,12727,27440,12727,21225,38211,66526,21225,21225,27440,23236,23236,16966,8427,8488,4239,12717,12727,4239,21225,21225,101468,12727,12727,21225,12727,115470,12727,12727,8488,12737,12737,12735,69708,12727,12727,27440,12727
117.57,4071,658,12019,8004,39994,8030,4015,4015,4015,12019,12019,4015,16034,16049,22099,36005,12019,26144,12019,19997,35979,63776,19997,19997,26144,22115,22115,16034,8071,8004,4015,12045,12019,4015,19997,19997,96314,12019,12019,19997,12019,109904,12019,12019,8004,11993,11993,11993,66345,12019,12019,26144,12019
122.73,4355,667,12733,8482,42256,8505,4255,4255,4255,12733,12733,4255,16985,16921,23401,38126,12733,27626,12733,21191,38001,67611,21191,21191,27626,23386,23386,16985,8497,8479,4255,12765,12733,4255,21191,21191,101506,12733,12733,21191,12733,116281,12735,12735,8482,12709,12697,12732,70158,12733,12733,27626,12733
